time,eeg-ch1,eeg-ch2,eeg-ch3,eeg-ch4,eeg-ch5,eeg-ch6,gyro-gyro1,gyro-gyro2,gyro-gyro3,acc-acc1,acc-acc2,acc-acc3,ppg-ambient,ppg-ir,ppg-red
4.80078125,0.0,0.0,1576.6582742046232,1650.0,0.0,0.0,-41818.69792306176,-1807313.9545552796,-29089.79365904654,90112.45037538627,66227.53078896615,971024.345307814,33816367688.689854,23873685167.878777,96730346.7044052
4.8046875,128.15289539940488,128.15289539940488,1650.0,1650.0,0.0,0.0,-39683.22207370409,-1782280.8036357076,-36698.56798100085,89639.31427688267,65226.904623221286,970557.5218434724,33821501015.090225,23874777385.470963,104416564.989654
4.80859375,1244.2412451361865,1244.6440833142597,921.8951705195698,677.750057221332,0.0,0.0,-41424.15493484593,-1748732.1707687306,-42927.32529821252,88790.13806839586,64335.901160513175,970983.4658969371,33815161242.584515,23874271280.28887,104050728.1144206
4.8125,1650.0,1650.0,0.0,0.0,0.0,0.0,-48443.25298025559,-1714301.2266625979,-46559.347525877136,87759.51982219482,63561.17981977501,972179.0826966732,33800681818.87542,23871833936.06468,98305424.58232957
4.81640625,946.8711375600823,947.2739757381551,358.2238498512245,603.1998168917373,0.0,0.0,-59743.48978167769,-1687586.3120898304,-47277.61335881848,86799.80232883302,62913.918343508,973766.6260839504,33783968237.859524,23867799884.196743,91377850.1877374
4.8203125,0.0,0.0,1498.4824902723735,1618.1506065461203,0.0,0.0,-71951.18594460485,-1675753.2945002553,-45911.24708276722,86145.134673442,62447.81928903246,975228.7417676141,33770967544.050278,23863050588.482243,86433032.83703394
4.82421875,0.0,0.0,1650.0,1650.0,0.0,0.0,-80326.22501328123,-1682411.680615994,-44243.37357647471,85940.49088946119,62266.57003306213,976071.4026992044,33765439653.385284,23858655964.57728,83965562.48607375
4.828125,945.6626230258639,945.6626230258639,977.4868390936141,844.5250629434654,0.0,0.0,-80458.54694853685,-1706410.4736088277,-44387.32953676374,86199.56114768777,62492.06720687245,975983.1845148383,33767913344.014683,23855449698.634327,81921187.15192194
4.83203125,1650.0,1650.0,0.0,0.0,0.0,0.0,-70055.41709655705,-1741948.0394109632,-47918.57054437911,86805.4639480911,63204.08794958533,974939.4782135546,33776085655.569527,23853755986.860344,77423049.5405247
4.8359375,1020.6157015335317,1020.6157015335317,128.15289539940488,441.6365300984206,0.0,0.0,-50139.06441074072,-1780008.2635030036,-55076.9431696769,87553.32106070334,64377.78781961817,973217.4395929254,33786267312.738754,23853409463.187065,69046078.09789044
4.83984375,5.664911879148575,5.664911879148575,1244.6440833142597,1538.3634699015793,0.0,0.0,-25143.673483989114,-1810738.464680277,-64369.727552621815,88219.35822047756,65850.12831825069,971316.1149414938,33795086976.893284,23854042807.235294,58265656.2678521
4.84375,0.0,0.0,1650.0,1650.0,0.0,0.0,-1775.3180245704962,-1826096.1609298948,-72791.0674009444,88632.52703932919,67337.23318320655,969806.7205712802,33800681818.875427,23855449698.63433,49152712.29110658
4.84765625,1650.0,1650.0,0.0,0.0,0.0,0.0,13051.35047952718,-1822003.4469924273,-76660.00151635501,88724.65338192787,68504.75794688314,969160.3166012937,33802957727.565983,23857768860.642834,46365240.086657055
4.8515625,778.8876173037308,779.2904554818036,947.2739757381551,994.4312199588007,0.0,0.0,14524.748395873821,-1799389.3470188063,-72841.5677676464,88543.51163650029,69070.50462411472,969606.7970440161,33802991613.841003,23861330677.88521,52470247.76919682
4.85546875,85.02403295948726,85.42687113756006,945.6626230258639,1411.8471046005952,0.0,0.0,1688.7713537779834,-1763829.8613848758,-59943.86772365197,88226.67062742922,68902.34554421325,971068.2529776833,33802032753.965206,23866221675.116207,66078393.680424765
4.859375,630.9956511787594,631.3984893568322,1020.6157015335317,969.8329137102312,0.0,0.0,-22015.418064902176,-1723911.1396932828,-39050.78861090041,87947.4372426223,68072.42903325323,973185.3112223995,33800681818.87544,23871833936.064674,81921187.15192193
4.86328125,1182.1789883268484,1182.1789883268484,0.0,261.11467154955363,0.0,0.0,-49668.95664183006,-1688814.8257149123,-13679.580360047765,87852.9618764828,66842.55797526253,975425.4076351584,33798664078.228996,23876739766.01527,93009905.38723001
4.8671875,0.0,0.0,1650.0,1650.0,0.0,0.0,-72998.40161582027,-1665841.5781584666,11091.740009058514,88015.77530674373,65580.93309293043,977236.9826334739,33795272030.00288,23879096419.139027,93899197.82494706
4.87109375,1650.0,1650.0,5.664911879148575,0.0,0.0,0.0,-85009.6342751671,-1658584.8054535661,30087.18565104414,88413.8034096943,64637.517680551886,978201.2115306053,33790201258.91737,23877490706.09555,83432952.73785803
4.875,1392.1080338750287,1392.5108720531016,0.0,95.49782558937976,0.0,0.0,-82238.9099333122,-1666247.7247577324,39618.98834528839,88943.02400355441,64223.20330193866,978136.4850284224,33784297581.445026,23871833936.064693,65536949.72151423
4.87890625,0.0,0.0,1650.0,1650.0,0.0,0.0,-65840.42000497447,-1684236.2524417923,38659.63186513099,89455.61475627733,64338.94742872341,977128.3412626545,33779756954.734337,23863795538.277527,47570029.57656596
4.8828125,662.0393682764935,662.4422064545663,1182.1789883268484,947.2739757381551,0.0,0.0,-41123.92212251061,-1705773.990643769,29181.730773036372,89808.70486130241,64783.77340563145,975482.3499730278,33779558829.828297,23856421357.33388,36976185.020061076
4.88671875,1650.0,1650.0,85.42687113756006,0.0,0.0,0.0,-15695.415064007835,-1723994.5184487256,15522.588571997192,89907.02553074417,65240.93325135968,973621.007826834,33786269859.038986,23852972119.120003,37857767.57521977
4.890625,1587.9377431906614,1588.3405813687343,0.0,0.0,0.0,0.0,3153.2391186445757,-1733857.1986693686,2966.432016223828,89726.81499968057,65410.83178129335,971960.5152393968,33800681818.875435,23855449698.634327,49152712.29110659
4.89453125,522.2041657129778,521.8013275349051,631.3984893568322,943.2455939574273,0.0,0.0,10891.819386823045,-1733331.8135316505,-3985.186253121117,89316.1106504041,65139.65683544562,970805.3828472991,33820903010.237198,23863515793.963837,65303867.11020097
4.8984375,0.0,0.0,1650.0,1650.0,0.0,0.0,7178.903298004881,-1723563.2821464627,-3067.6505209075585,88774.81164177434,64492.34479330882,970288.7699094317,33842420469.110687,23874393840.833675,79059736.43495205
4.90234375,682.5841153582055,680.1670862897688,1392.5108720531016,1085.47264820325,0.0,0.0,-4224.770841976469,-1708067.5012806738,5065.012401796672,88223.64580444145,63738.47934802023,970368.8857121156,33859301021.79138,23883903892.21606,84984108.11245996
4.90625,244.19546807049664,244.19546807049664,779.2904554818036,1194.2641336690317,0.0,0.0,-17007.418203900354,-1691310.2553819553,17160.593372128606,87772.81453665778,63252.90902410475,970873.3220019372,33866218768.59697,23888218173.4951,81921187.15192193
4.91015625,1650.0,1650.0,244.19546807049664,33.86358434424358,0.0,0.0,-24746.021948230456,-1677188.1325750109,28570.12951247485,87498.80588217401,63366.69999581229,971570.0011049453,33860577316.47722,23885532681.40255,73226776.71193796
4.9140625,1650.0,1650.0,0.0,0.0,0.0,0.0,-23339.69031588289,-1667916.571092059,34901.179351314866,87433.30559385991,64225.21367865455,972239.132475725,33843835419.73428,23876848300.46254,64734848.40884939
4.91796875,764.7631036850538,728.9105058365759,662.0393682764935,784.5273517967497,0.0,0.0,-12545.91145068366,-1663650.3665337237,33540.13704151932,87563.51805978075,65709.81919898746,972725.2484686722,33821359911.240417,23865468206.209846,61578763.44522928
4.921875,0.0,0.0,1650.0,1650.0,0.0,0.0,3942.832384296581,-1662885.416880823,24516.57877348387,87840.31692138452,67457.35310942892,972958.9872738827,33800681818.87544,23855449698.634335,65536949.72151425
4.92578125,520.9956511787593,599.1714351110093,1587.5349050125888,1215.2368963149463,0.0,0.0,19910.97016313211,-1663415.6299594701,10426.28110923855,88190.13901513706,68974.90721795369,972950.1279492441,33788717875.921764,23849774346.35173,74253231.43373096
4.9296875,1581.089494163424,1620.97047379263,520.9956511787593,106.37445639734493,0.0,0.0,29003.276427313256,-1663439.3455081156,-4529.574739705728,88527.84964124256,69810.62356838335,972762.0815689919,33789041426.997997,23849140191.2281,82676295.71563086
4.93359375,1650.0,1650.0,0.0,0.0,0.0,0.0,27203.257855254702,-1662382.6142086543,-16019.156581949443,88769.62120743527,69718.21928695013,972481.1140811063,33800378164.83112,23851951237.414062,85905467.47893503
4.9375,909.810025177386,847.7477683680476,681.3756008239873,634.2183566033417,0.0,0.0,14487.993932621142,-1661134.987199864,-21028.831998580947,88845.87646676271,68753.23860753188,972191.0906898035,33817066056.305775,23855449698.634327,81921187.15192193
4.94140625,0.0,0.0,1650.0,1650.0,0.0,0.0,-4966.984846608618,-1661626.096417721,-18777.907135012352,88713.94980296447,67263.038936792,971958.7102834805,33831399402.18363,23857338962.538105,72771663.97662693
4.9453125,371.92034790569926,441.23369192034784,1650.0,1395.7335774776839,0.0,0.0,-24137.869488231627,-1665922.5222468136,-10807.407376428866,88368.69101095863,65771.5830945642,971828.2019498674,33836921007.82195,23857001924.03538,63612463.77578227
4.94921875,1504.5250629434654,1538.7663080796522,746.2325474937056,248.62668802929738,0.0,0.0,-35600.142055714845,-1675204.2641313144,-266.20313308361557,87847.87850635417,64799.54737561776,971820.935992571,33831236526.06642,23855663915.124153,60109145.69280422
4.953125,1650.0,1650.0,0.0,0.0,0.0,0.0,-34214.50815034261,-1689025.591960697,9289.651279872847,87229.21724880955,64684.96453324078,971935.438664282,33817066056.305767,23855449698.634327,65536949.72151425
4.95703125,981.1123826962692,992.4170290684367,521.3984893568321,662.4422064545663,0.0,0.0,-19096.52346034316,-1705161.645608216,15108.483294852975,86617.46241585816,65469.93852726195,972146.1266267822,33801001403.05129,23857909580.96406,79036789.52339381
4.9609375,0.0,0.0,1582.2980086976427,1650.0,0.0,0.0,5840.48198175138,-1720128.1655518014,16018.607144208905,86123.42172954508,66894.4995102468,972402.6452497612,33790483645.9269,23862891772.174484,95875887.10328218
4.96484375,159.9771114671549,231.30464637216753,1650.0,1588.7434195468072,0.0,0.0,32983.11109844646,-1730214.3295238924,12521.11290636705,85839.94074073763,68498.56659902396,972633.7642072364,33790368414.852013,23868443403.28703,109551514.50073555
4.96875,1286.1364156557565,1379.6200503547723,888.4596017395285,522.2041657129778,0.0,0.0,53398.675416249265,-1732676.5308037635,6239.552869339256,85821.84851934036,69792.51578617886,972759.0254255638,33800681818.87544,23871833936.064686,114689662.01262084
4.97265625,1650.0,1650.0,0.0,0.0,0.0,0.0,59697.28374636104,-1726673.1450235173,-977.4076324039423,86076.10209769051,70431.52217430864,972707.9567655836,33816643342.6058,23871139192.74353,109359154.71855569
4.9765625,0.0,0.0,1495.6626230258637,1650.0,0.0,0.0,48411.52488563413,-1713602.1387410895,-7880.683819170508,86564.99177440238,70328.39654907394,972442.2811566558,33830966836.212734,23866474250.375153,95774463.55263641
4.98046875,954.1222247653925,961.7761501487755,362.65506981002517,682.5841153582055,0.0,0.0,21103.31290522813,-1696707.2343255195,-14209.685801572656,87220.47658826532,69664.20197289056,971973.4226540516,33837348196.365112,23860127580.840267,79177421.02884829
4.984375,1027.0611123826964,1101.6113527122911,978.6953536278324,764.7631036850538,0.0,0.0,-16149.993578136005,-1680073.367628409,-20492.65563167827,87963.51998505663,68795.94280446753,971367.5526432018,33833450293.73619,23855449698.634335,65536949.72151425
4.98828125,1650.0,1650.0,0.0,0.0,0.0,0.0,-54685.55747829461,-1667348.6991150847,-27380.078548388,88720.61328261072,68100.47242648128,970733.915679372,33821914616.874275,23855059540.133804,59176012.16940197
4.9921875,0.0,0.0,1260.757610437171,1579.8809796292057,0.0,0.0,-85928.03671875897,-1660631.3417648003,-34854.73158393991,89431.43193749226,67817.92723068694,970198.0837696184,33808881437.965714,23859350665.431923,61340951.04079375
4.99609375,0.0,35.474937056534706,1650.0,1650.0,0.0,0.0,-103907.58960217102,-1659906.8563804138,-41735.06941322981,90046.16576949028,67957.06995863807,969867.7756376913,33800733208.47282,23866158221.74693,70180738.34137954
5.0,964.5960173952849,941.2314030670634,140.23804074158852,522.2041657129778,0.0,0.0,-106813.15327690344,-1663233.3867399388,-45777.065690117706,90516.51789120316,68299.38200961323,969802.3956664384,33800681818.875427,23871833936.06469,81921187.1519219
5.00390625,0.0,0.0,1650.0,1650.0,0.0,0.0,-97130.61153435451,-1667609.5104250396,-44423.85247118703,90788.116759823,68498.75918290942,969996.8406006383,33806937524.83549,23873196939.81359,92544011.42237163
5.0078125,838.8853284504462,858.6243991760127,950.8995193408102,922.7008468757153,0.0,0.0,-80411.16498795246,-1670216.5574162807,-35955.05668785094,90802.13284321183,68235.1428375414,970385.3823959989,33813446143.908607,23869314420.880184,99202722.0709617
5.01171875,1650.0,1650.0,0.0,0.0,0.0,0.0,-63170.46739433166,-1669588.5339488927,-20573.169540100836,90509.78948562109,67358.71490525662,970864.2716970922,33812914537.55315,23862115702.69863,100890021.54785974
5.015625,1111.279468986038,1102.014190890364,0.0,358.2238498512245,0.0,0.0,-50679.07386735682,-1666279.934940822,-929.0692602128769,89896.68284500872,65965.10767249376,971324.8878305614,33800681818.875427,23855449698.634327,98305424.5823296
5.01953125,0.0,0.0,1650.0,1650.0,0.0,0.0,-45390.057008625256,-1662771.9250994092,18239.129803495554,89007.30328577649,64369.97905054377,971685.4992355636,33777517154.737274,23853041851.655025,93213432.60037066
5.0234375,701.5175097276265,701.1146715495537,940.8285648889906,977.4868390936141,0.0,0.0,-46480.6844935843,-1662624.0141844563,31355.439956682654,87957.0724181848,62992.18121974616,971910.5272750816,33749887849.44125,23856432159.399208,87688532.56747445
5.02734375,1650.0,1650.0,0.0,0.0,0.0,0.0,-50569.855647069686,-1669149.6634081774,33788.38539022692,86921.60909814207,62192.20888062365,972011.331904379,33727436439.31146,23864027702.71336,83529132.76427774
5.03125,46.35156786449988,43.93453879606317,993.2227054245823,1498.0796520943006,0.0,0.0,-53264.57101839102,-1684074.6837156476,23561.998547880386,86100.63009768394,62131.47354918527,972029.9280296728,33718760631.72352,23871833936.06469,81921187.15192191
5.03515625,1265.1888303959718,1265.5916685740444,0.0,128.15289539940488,0.0,0.0,-50928.59677178265,-1706660.9015356908,2355.0606932755154,85664.28919415097,62710.35049950996,972013.7332476062,33727445682.423275,23875531672.316677,83291020.05341965
5.0390625,125.73586633096818,125.73586633096818,817.5600823987182,1244.2412451361865,0.0,0.0,-42035.470539143294,-1733631.8584511944,-24645.94202797701,85698.72169654553,63611.59048338534,971992.7412470108,33750231680.635494,23872822042.953568,87273086.47799435
5.04296875,0.0,0.0,1650.0,1650.0,0.0,0.0,-27661.247513974904,-1759968.7901584567,-50090.35177062837,86171.01440806332,64432.91623749252,971969.0729492854,33778229133.772053,23864779782.68043,92790830.94167462
5.046875,646.3035019455252,646.3035019455252,1104.8340581368734,947.2739757381551,0.0,0.0,-11006.566714314637,-1780344.4326549992,-66625.48562191505,86929.51273777818,64855.59545696673,971923.257845494,33800681818.875435,23855449698.63433,98305424.58232959
5.05078125,1650.0,1650.0,42.72602426184482,0.0,0.0,0.0,3814.467232324382,-1790733.4112989854,-69185.22082572787,87744.0429697427,64779.665867339936,971834.1164736736,33809587240.252098,23849841459.05441,102250482.94009459
5.0546875,1495.6626230258637,1495.6626230258637,0.0,0.0,0.0,0.0,13242.428236263526,-1789662.5375567204,-56633.73444803769,88376.008054049,64368.322730423504,971702.8188946849,33803083992.32876,23851337915.208748,103549780.17769675
5.05859375,379.1714351110094,379.1714351110094,681.3756008239873,945.6626230258639,0.0,0.0,15467.610453655167,-1778672.1448122107,-32187.477951933968,88655.91393730378,63979.67839534019,971569.2139906187,33786086336.20178,23859869645.74522,102000689.74316587
5.0625,0.0,0.0,1650.0,1650.0,0.0,0.0,10957.139615955486,-1761817.3955628946,-2444.616733460417,88540.88199115905,64009.85572699527,971510.9951201957,33767913344.01466,23871833936.064682,98305424.58232959
